Material,Z_Average,Z_Weighted_Average,Z_Max,Z_Min,Z_Std_dev,Z_Weighted_Std_dev,Electronegativity_Average,Electronegativity_Weighted_Average,Electronegativity_Max,Electronegativity_Min,Electronegativity_Std_dev,Electronegativity_Weighted_Std_dev,IonizationPotential_Average,IonizationPotential_Weighted_Average,IonizationPotential_Max,IonizationPotential_Min,IonizationPotential_Std_dev,IonizationPotential_Weighted_Std_dev,ElectronAffinity_Average,ElectronAffinity_Weighted_Average,ElectronAffinity_Max,ElectronAffinity_Min,ElectronAffinity_Std_dev,ElectronAffinity_Weighted_Std_dev,HOMO_Average,HOMO_Weighted_Average,HOMO_Max,HOMO_Min,HOMO_Std_dev,HOMO_Weighted_Std_dev,LUMO_Average,LUMO_Weighted_Average,LUMO_Max,LUMO_Min,LUMO_Std_dev,LUMO_Weighted_Std_dev,r_s_orbital_Average,r_s_orbital_Weighted_Average,r_s_orbital_Max,r_s_orbital_Min,r_s_orbital_Std_dev,r_s_orbital_Weighted_Std_dev,r_p_orbital_Average,r_p_orbital_Weighted_Average,r_p_orbital_Max,r_p_orbital_Min,r_p_orbital_Std_dev,r_p_orbital_Weighted_Std_dev,r_atomic_nonbonded_Average,r_atomic_nonbonded_Weighted_Average,r_atomic_nonbonded_Max,r_atomic_nonbonded_Min,r_atomic_nonbonded_Std_dev,r_atomic_nonbonded_Weighted_Std_dev,r_valence_lastorbital_Average,r_valence_lastorbital_Weighted_Average,r_valence_lastorbital_Max,r_valence_lastorbital_Min,r_valence_lastorbital_Std_dev,r_valence_lastorbital_Weighted_Std_dev,Valence_Average,Valence_Weighted_Average,Valence_Max,Valence_Min,Valence_Std_dev,Valence_Weighted_Std_dev,PeriodicColumn_upto18_Average,PeriodicColumn_upto18_Weighted_Average,PeriodicColumn_upto18_Max,PeriodicColumn_upto18_Min,PeriodicColumn_upto18_Std_dev,PeriodicColumn_upto18_Weighted_Std_dev,NumberUnfilledOrbitals_Average,NumberUnfilledOrbitals_Weighted_Average,NumberUnfilledOrbitals_Max,NumberUnfilledOrbitals_Min,NumberUnfilledOrbitals_Std_dev,NumberUnfilledOrbitals_Weighted_Std_dev,Polarizability_Average,Polarizability_Weighted_Average,Polarizability_Max,Polarizability_Min,Polarizability_Std_dev,Polarizability_Weighted_Std_dev,Heat of formation,Energy above convex hull
Ni4Ta2Te4,51.0,46.6,73,28,18.3848,32.7426,1.3333,1.4,2,1,0.4714,0.8246,-7.6667,-7.8,-7,-9,0.9428,1.6492,-1.0,-1.2,0,-2,0.8165,1.456,-4.0,-4.2,-3,-5,0.8165,1.456,1.0,1.2,3,0,1.4142,2.4739,0.6667,0.6,1,0,0.4714,0.8246,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.3333,0.4,1,0,0.4714,0.8246,15.0,14.2,19,10,3.7417,6.6272,10.3333,11.4,16,5,4.4969,8.005,3.6667,3.0,7,2,2.357,4.2426,57.6667,51.6,88,37,21.914,39.3838,-0.41,0.0
O8P2Sb2,24.6667,16.3333,51,8,18.8385,35.6791,2.3333,2.6667,3,2,0.4714,1.0,-11.0,-13.5,-8,-16,3.559,7.5333,-1.3333,-1.6667,-1,-2,0.4714,1.0,-6.0,-7.5,-4,-9,2.1602,4.5552,4.0,4.0,4,4,0.0,0.0,0.3333,0.1667,1,0,0.4714,0.866,0.3333,0.1667,1,0,0.4714,0.866,0.6667,0.3333,1,0,0.4714,1.0,0.3333,0.1667,1,0,0.4714,0.866,8.6667,7.3333,15,5,4.4969,8.1241,15.3333,15.6667,16,15,0.4714,1.0,2.6667,2.3333,3,2,0.4714,1.0,23.6667,14.3333,42,5,15.107,30.7571,-1.86,0.0
PbWO4,54.6667,31.3333,82,8,33.1595,70.2282,2.3333,2.6667,3,2,0.4714,1.0,-10.0,-13.0,-6,-16,4.3205,9.1104,-0.6667,-1.3333,0,-2,0.9428,2.0,-5.3333,-7.1667,-3,-9,2.6247,5.5453,2.0,3.0,4,0,1.633,3.3166,0.6667,0.3333,1,0,0.4714,1.0,0.6667,0.3333,1,0,0.4714,1.0,0.6667,0.3333,1,0,0.4714,1.0,0.3333,0.1667,1,0,0.4714,0.866,18.0,12.0,28,6,9.0921,18.868,12.0,14.0,16,6,4.3205,8.2462,4.0,3.0,6,2,1.633,3.3166,42.3333,23.6667,75,5,28.7673,59.3969,-1.85,0.15
Pd2O6Se2,29.3333,20.8,46,8,15.8605,31.1949,2.3333,2.6,3,2,0.4714,0.9381,-11.3333,-13.2,-8,-16,3.3993,6.7171,-1.3333,-1.6,0,-2,0.9428,1.6971,-6.3333,-7.4,-4,-9,2.0548,4.01,1.6667,2.6,4,-3,3.2998,5.9397,0.3333,0.2,1,0,0.4714,0.8485,0.3333,0.2,1,0,0.4714,0.8485,0.6667,0.4,1,0,0.4714,0.9381,0.0,0.0,0,0,0.0,0.0,10.6667,8.8,16,6,4.1096,7.8179,14.0,14.8,16,10,2.8284,5.0912,1.3333,1.6,2,0,0.9428,1.6971,21.0,14.6,32,5,11.5758,22.9103,-0.64,0.0
Pd4P4Se4,31.6667,31.6667,46,15,12.7628,22.1058,2.0,2.0,2,2,0.0,0.0,-9.0,-9.0,-8,-10,0.8165,1.4142,-1.0,-1.0,0,-2,0.8165,1.4142,-5.0,-5.0,-4,-6,0.8165,1.4142,1.6667,1.6667,4,-3,3.2998,5.7155,0.3333,0.3333,1,0,0.4714,0.8165,0.3333,0.3333,1,0,0.4714,0.8165,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,10.3333,10.3333,16,5,4.4969,7.7889,13.6667,13.6667,16,10,2.6247,4.5461,1.6667,1.6667,3,0,1.2472,2.1602,27.3333,27.3333,32,24,3.3993,5.8878,-0.41,0.0
Pt4Tl2S6,58.3333,47.5,81,16,29.9592,55.1793,2.0,2.0,2,2,0.0,0.0,-8.3333,-9.3333,-5,-11,2.4944,4.6547,-1.3333,-1.6667,0,-2,0.9428,1.7321,-4.6667,-5.5,-2,-7,2.0548,3.8406,2.0,2.3333,4,0,1.633,2.8867,0.3333,0.1667,1,0,0.4714,0.866,0.6667,0.5,1,0,0.4714,0.866,1.0,1.0,1,1,0.0,0.0,0.3333,0.1667,1,0,0.4714,0.866,19.0,15.5,27,6,9.2736,17.1683,13.0,13.5,16,10,2.4495,4.3301,3.0,2.5,5,2,1.4142,2.5981,38.0,32.6667,51,19,13.7356,25.5212,-0.46,0.02
Rh2Cl2Te2,38.0,38.0,52,17,15.1217,26.1916,2.3333,2.3333,3,2,0.4714,0.8165,-10.0,-10.0,-8,-13,2.1602,3.7417,-1.6667,-1.6667,0,-3,1.2472,2.1602,-5.3333,-5.3333,-3,-8,2.0548,3.559,1.3333,1.3333,4,-3,3.0912,5.3541,0.3333,0.3333,1,0,0.4714,0.8165,0.6667,0.6667,1,0,0.4714,0.8165,0.6667,0.6667,1,0,0.4714,0.8165,0.3333,0.3333,1,0,0.4714,0.8165,10.6667,10.6667,16,7,3.8586,6.6833,14.0,14.0,17,9,3.559,6.1644,2.0,2.0,3,1,0.8165,1.4142,36.3333,36.3333,58,14,17.9691,31.1234,-0.59,0.0
Sc2CCl2,14.6667,16.4,21,6,6.3421,11.3877,2.0,2.0,3,1,0.8165,1.4142,-10.0,-10.0,-7,-13,2.4495,4.2426,-1.0,-1.2,0,-3,1.4142,2.4739,-5.3333,-5.4,-3,-8,2.0548,3.5609,2.3333,2.2,4,0,1.6997,2.953,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.3333,0.4,1,0,0.4714,0.8246,0.0,0.0,0,0,0.0,0.0,4.6667,4.8,7,3,1.6997,2.953,11.3333,10.8,17,3,6.0185,10.4652,4.6667,4.8,9,1,3.2998,5.7201,44.0,50.6,107,11,44.5646,78.03,-1.58,0.0
Sn2PS6,27.0,23.4444,50,15,16.2686,28.8431,1.6667,1.7778,2,1,0.4714,0.8389,-8.6667,-9.6667,-6,-11,2.0548,3.9581,-1.0,-1.4444,0,-2,0.8165,1.6101,-5.0,-5.8889,-3,-7,1.633,3.2203,3.3333,3.5556,4,2,0.9428,1.6778,0.3333,0.2222,1,0,0.4714,0.8389,0.3333,0.2222,1,0,0.4714,0.8389,1.0,1.0,1,1,0.0,0.0,0.3333,0.2222,1,0,0.4714,0.8389,8.3333,7.6667,14,5,4.0277,7.0711,15.0,15.4444,16,14,0.8165,1.6101,3.0,2.5556,4,2,0.8165,1.6101,33.0,27.7778,56,19,16.3911,29.7962,-0.21,0.13
Ta3I7Te,59.3333,58.3636,73,52,9.6724,16.8371,1.6667,1.7273,2,1,0.4714,0.8232,-9.0,-9.7273,-7,-11,1.633,3.0963,-1.6667,-2.0909,0,-3,1.2472,2.2818,-5.0,-5.7273,-3,-7,1.633,3.0963,2.3333,2.8182,4,0,1.6997,3.0614,0.3333,0.2727,1,0,0.4714,0.8232,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.6667,0.7273,1,0,0.4714,0.8232,17.3333,17.4545,19,16,1.2472,2.1704,12.6667,13.6364,17,5,5.4365,9.5649,3.3333,2.7273,7,1,2.6247,4.6657,53.0,49.0,88,34,24.779,43.4741,-0.46,0.01
V4F12O4,13.3333,11.6,23,8,6.8475,12.2344,2.3333,2.6,3,1,0.9428,1.6971,-14.0,-16.0,-7,-19,5.099,9.4868,-2.0,-2.8,0,-4,1.633,3.1496,-8.0,-9.2,-4,-11,2.9439,5.5064,1.6667,1.4,4,0,1.6997,2.9799,0.3333,0.2,1,0,0.4714,0.8485,0.3333,0.2,1,0,0.4714,0.8485,0.3333,0.2,1,0,0.4714,0.8485,0.0,0.0,0,0,0.0,0.0,6.0,6.4,7,5,0.8165,1.5748,12.6667,14.4,17,5,5.4365,9.8833,3.3333,2.4,7,1,2.6247,4.8249,29.6667,19.0,81,3,36.3073,65.5439,-2.76,0.0
Zn2As4O8,23.6667,18.2857,33,8,11.1455,21.4367,2.0,2.4286,3,1,0.8165,1.5972,-11.3333,-13.0,-9,-16,3.2998,6.4031,-0.6667,-1.2857,1,-2,1.2472,2.4117,-6.3333,-7.2857,-5,-9,1.8856,3.6589,2.6667,3.4286,4,0,1.8856,3.5225,0.3333,0.1429,1,0,0.4714,0.8806,0.6667,0.4286,1,0,0.4714,0.9147,0.6667,0.4286,1,0,0.4714,0.9147,0.6667,0.4286,1,0,0.4714,0.9147,11.0,9.4286,15,6,3.7417,7.0291,14.3333,15.1429,16,12,1.6997,3.2608,1.6667,2.0,3,0,1.2472,2.2361,24.0,16.5714,38,5,13.9284,27.3414,-1.31,0.0
Zr2Si2Te2,35.3333,35.3333,52,14,15.8605,27.4712,1.3333,1.3333,2,1,0.4714,0.8165,-7.3333,-7.3333,-6,-9,1.2472,2.1602,-0.6667,-0.6667,0,-2,0.9428,1.633,-4.0,-4.0,-3,-5,0.8165,1.4142,2.0,2.0,3,0,1.4142,2.4495,0.3333,0.3333,1,0,0.4714,0.8165,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.6667,0.6667,1,0,0.4714,0.8165,8.0,8.0,16,4,5.6569,9.798,11.3333,11.3333,16,4,5.2493,9.0921,4.6667,4.6667,8,2,2.4944,4.3205,65.0,65.0,121,37,39.598,68.5857,-0.82,0.01
Zr2Cl2N2,21.3333,21.3333,40,7,13.8163,23.9305,2.3333,2.3333,3,1,0.9428,1.633,-10.6667,-10.6667,-6,-13,3.2998,5.7155,-1.3333,-1.3333,0,-3,1.2472,2.1602,-6.0,-6.0,-3,-8,2.1602,3.7417,2.6667,2.6667,4,0,1.8856,3.266,0.3333,0.3333,1,0,0.4714,0.8165,0.3333,0.3333,1,0,0.4714,0.8165,0.3333,0.3333,1,0,0.4714,0.8165,0.0,0.0,0,0,0.0,0.0,5.3333,5.3333,7,4,1.2472,2.1602,12.0,12.0,17,4,5.7155,9.8995,4.0,4.0,8,1,2.9439,5.099,47.3333,47.3333,121,7,52.1685,90.3585,-1.89,0.0
AgGaP2Se6,31.75,31.2,47,15,11.388,22.8026,1.5,1.8,2,1,0.5,1.1662,-7.75,-9.0,-5,-10,1.9203,4.5826,-1.0,-1.5,0,-2,0.7071,1.7321,-4.25,-5.2,-2,-6,1.479,3.5157,2.75,3.5,4,0,1.6394,3.6056,0.5,0.2,1,0,0.5,1.1662,0.5,0.2,1,0,0.5,1.1662,1.0,1.0,1,1,0.0,0.0,0.5,0.2,1,0,0.5,1.1662,11.25,13.0,16,5,4.0234,8.775,13.75,15.0,16,11,1.9203,4.5826,2.75,2.4,5,1,1.479,3.0397,38.25,30.7,52,24,13.2736,30.5411,-0.22,0.0
AgScP2Se6,29.25,30.2,47,15,12.3364,24.7459,1.5,1.8,2,1,0.5,1.1662,-8.25,-9.2,-7,-10,1.299,3.2187,-1.0,-1.5,0,-2,0.7071,1.7321,-4.5,-5.3,-3,-6,1.118,2.7495,2.0,3.2,4,0,2.0,4.6648,0.5,0.2,1,0,0.5,1.1662,0.5,0.2,1,0,0.5,1.1662,1.0,1.0,1,1,0.0,0.0,0.25,0.1,1,0,0.433,0.9165,8.75,12.0,16,3,5.1174,12.1244,11.25,14.0,16,3,5.1174,11.619,3.75,2.8,9,1,3.1125,6.5085,52.25,36.3,107,24,33.4841,74.1779,-0.53,0.0
AlLiP2S6,11.75,14.2,16,3,5.166,11.435,1.25,1.7,2,0,0.8292,1.8868,-7.5,-9.4,-5,-11,2.5981,6.4374,-0.75,-1.4,0,-2,0.8292,2.1071,-4.0,-5.6,-2,-7,2.1213,5.3141,2.75,3.5,4,0,1.6394,3.6056,0.5,0.2,1,0,0.5,1.1662,0.5,0.2,1,0,0.5,1.1662,1.0,1.0,1,1,0.0,0.0,0.5,0.2,1,0,0.5,1.1662,3.75,5.0,6,1,1.9203,4.5826,11.25,14.0,16,1,6.0156,13.2288,2.75,2.4,5,1,1.479,3.0397,65.5,38.1,164,19,58.5171,129.2286,-0.66,0.0
Ba4F4Sb4Se8,37.5,36.8,56,9,18.3644,36.7554,1.75,1.8,3,0,1.0897,2.1817,-10.5,-10.4,-5,-19,5.2202,10.4422,-1.5,-1.6,1,-4,1.8028,3.6111,-6.0,-6.0,-3,-11,3.0822,6.1644,2.0,2.4,4,-1,2.1213,4.3174,0.75,0.6,2,0,0.8292,1.6852,0.75,0.6,2,0,0.8292,1.6852,0.75,0.8,1,0,0.433,0.8718,0.75,0.6,2,0,0.8292,1.6852,10.0,11.2,16,2,5.7879,11.822,12.5,13.2,17,2,6.1033,12.2866,1.5,1.6,3,0,1.118,2.245,85.75,73.8,272,3,108.4213,218.1558,-1.77,0.0
CdPb2Cl2O2,38.75,37.4286,82,8,29.0463,58.1527,2.25,2.4286,3,1,0.8292,1.6963,-11.0,-11.2857,-6,-16,3.8079,7.6372,-1.0,-1.2857,1,-3,1.5811,3.2135,-6.25,-6.4286,-3,-9,2.3848,4.7831,2.5,2.8571,4,0,1.6583,3.3927,0.5,0.4286,1,0,0.5,1.0101,0.5,0.4286,1,0,0.5,1.0101,0.5,0.4286,1,0,0.5,1.0101,0.5,0.4286,1,0,0.5,1.0101,13.25,13.4286,28,6,8.8141,17.6317,14.75,15.1429,17,12,1.9203,3.9201,1.75,2.0,4,0,1.479,3.0,28.0,25.4286,47,5,18.775,37.9005,-1.21,0.0
Cu2As4Cl2S3,23.75,24.7273,33,16,7.3951,14.9188,2.0,2.0,3,1,0.7071,1.4142,-10.25,-10.0909,-8,-13,1.9203,3.8537,-1.75,-1.6364,-1,-3,0.8292,1.6738,-6.0,-5.9091,-4,-8,1.5811,3.1675,3.25,3.4545,4,1,1.299,2.6301,0.25,0.1818,1,0,0.433,0.8767,0.5,0.5455,1,0,0.5,1.0041,0.75,0.8182,1,0,0.433,0.8767,0.5,0.5455,1,0,0.5,1.0041,9.75,10.3636,15,6,3.562,7.2288,14.75,14.9091,17,11,2.2776,4.5663,1.75,2.0,3,1,0.8292,1.7321,28.75,27.9091,53,14,15.0062,30.0596,-0.26,0.05
Mo2Zn2O12Te2,33.0,19.1111,52,8,16.4012,42.9838,2.0,2.5556,3,1,0.7071,1.7985,-10.0,-13.3333,-6,-16,3.6742,9.9219,-1.0,-1.5556,1,-2,1.2247,2.6898,-5.75,-7.5556,-4,-9,1.9203,5.2717,1.75,3.0,4,0,1.7854,4.3589,0.5,0.2222,1,0,0.5,1.144,0.75,0.3333,1,0,0.433,1.2019,0.75,0.3333,1,0,0.433,1.2019,0.5,0.2222,1,0,0.5,1.144,10.0,7.7778,16,6,4.2426,9.5788,12.5,14.4444,16,6,4.0927,9.0622,2.5,2.2222,6,0,2.1794,4.3942,41.5,21.2222,86,5,28.918,70.6382,-1.62,0.01
Zn2Cl4O6Sb4,26.5,23.75,51,8,16.1632,32.791,2.25,2.5,3,1,0.8292,1.7321,-11.5,-12.375,-8,-16,3.2016,6.638,-1.25,-1.625,1,-3,1.479,3.0516,-6.5,-7.0,-4,-9,2.0616,4.2426,3.0,3.5,4,0,1.7321,3.6056,0.5,0.375,1,0,0.5,1.0308,0.5,0.375,1,0,0.5,1.0308,0.5,0.375,1,0,0.5,1.0308,0.5,0.375,1,0,0.5,1.0308,10.0,9.25,15,6,3.6742,7.5,15.0,15.5,17,12,1.8708,3.873,1.5,1.75,3,0,1.118,2.2913,24.75,20.625,42,5,15.6425,32.3545,-1.27,0.01
Ta3C2O2,29.0,35.2857,73,6,31.1234,54.9957,2.0,1.8571,3,1,0.8165,1.4357,-11.0,-10.4286,-7,-16,3.7417,6.5559,-0.6667,-0.5714,0,-2,0.9428,1.6413,-5.6667,-5.2857,-3,-9,2.4944,4.3706,2.3333,2.0,4,0,1.6997,3.0,0.3333,0.4286,1,0,0.4714,0.833,0.3333,0.4286,1,0,0.4714,0.833,0.3333,0.4286,1,0,0.4714,0.833,0.0,0.0,0,0,0.0,0.0,9.6667,11.0,19,4,6.65,11.7473,11.6667,10.7143,16,5,4.7842,8.4491,4.3333,4.7143,7,2,2.0548,3.6197,34.6667,42.2857,88,5,37.7918,66.7744,-1.4,0.12
Ti3F2N2,12.6667,14.0,22,7,6.65,11.7473,2.3333,2.1429,3,1,0.9428,1.666,-13.0,-12.1429,-7,-19,4.899,8.6142,-1.6667,-1.4286,0,-4,1.6997,2.9727,-7.3333,-6.8571,-4,-11,2.8674,5.0346,1.6667,1.4286,4,0,1.6997,2.9727,0.3333,0.4286,1,0,0.4714,0.833,0.3333,0.4286,1,0,0.4714,0.833,0.3333,0.4286,1,0,0.4714,0.833,0.0,0.0,0,0,0.0,0.0,5.3333,5.1429,7,4,1.2472,2.1853,12.0,10.8571,17,4,5.7155,10.0955,4.0,4.5714,8,1,2.9439,5.1942,34.0,42.2857,92,3,41.0447,72.5256,-2.23,0.09
Zr3F2N2,18.6667,21.7143,40,7,15.107,26.6933,2.3333,2.1429,3,1,0.9428,1.666,-12.6667,-11.7143,-6,-19,5.3125,9.3481,-1.6667,-1.4286,0,-4,1.6997,2.9727,-7.0,-6.4286,-3,-11,3.266,5.7428,1.6667,1.4286,4,0,1.6997,2.9727,0.3333,0.4286,1,0,0.4714,0.833,0.3333,0.4286,1,0,0.4714,0.833,0.3333,0.4286,1,0,0.4714,0.833,0.0,0.0,0,0,0.0,0.0,5.3333,5.1429,7,4,1.2472,2.1853,12.0,10.8571,17,4,5.7155,10.0955,4.0,4.5714,8,1,2.9439,5.1942,43.6667,54.7143,121,3,54.7073,96.6686,-2.28,0.13
Bi2S3,49.5,42.8,83,16,33.5,48.3144,2.0,2.0,2,2,0.0,0.0,-9.0,-9.4,-7,-11,2.0,2.8844,-1.5,-1.6,-1,-2,0.5,0.7211,-5.5,-5.8,-4,-7,1.5,2.1633,3.0,3.2,4,2,1.0,1.4422,0.0,0.0,0,0,0.0,0.0,0.5,0.4,1,0,0.5,0.7211,1.0,1.0,1,1,0.0,0.0,0.5,0.4,1,0,0.5,0.7211,17.5,15.2,29,6,11.5,16.5855,15.5,15.6,16,15,0.5,0.7211,2.5,2.4,3,2,0.5,0.7211,34.5,31.4,50,19,15.5,22.3544,-0.36,0.0
Sb2Se3,42.5,40.8,51,34,8.5,12.2589,2.0,2.0,2,2,0.0,0.0,-9.0,-9.2,-8,-10,1.0,1.4422,-1.5,-1.6,-1,-2,0.5,0.7211,-5.0,-5.2,-4,-6,1.0,1.4422,4.0,4.0,4,4,0.0,0.0,0.5,0.4,1,0,0.5,0.7211,0.5,0.4,1,0,0.5,0.7211,1.0,1.0,1,1,0.0,0.0,0.5,0.4,1,0,0.5,0.7211,15.5,15.6,16,15,0.5,0.7211,15.5,15.6,16,15,0.5,0.7211,2.5,2.4,3,2,0.5,0.7211,34.0,32.4,42,26,8.0,11.5378,-0.26,0.0
Ta4C3F2,29.3333,36.4444,73,6,30.9013,54.9215,2.0,1.7778,3,1,0.8165,1.4656,-12.0,-10.6667,-7,-19,5.099,9.1287,-1.3333,-0.8889,0,-4,1.8856,3.3555,-6.3333,-5.4444,-3,-11,3.3993,6.0858,1.3333,1.2222,3,0,1.2472,2.1688,0.3333,0.4444,1,0,0.4714,0.8389,0.3333,0.4444,1,0,0.4714,0.8389,0.3333,0.4444,1,0,0.4714,0.8389,0.0,0.0,0,0,0.0,0.0,10.0,11.3333,19,4,6.4807,11.4601,12.0,10.6667,17,5,5.099,9.1287,4.0,4.6667,7,1,2.4495,4.397,34.0,43.4444,88,3,38.3232,68.3637,-1.19,0.14
Y4C3F2,18.0,21.3333,39,6,14.8997,26.4449,2.0,1.7778,3,1,0.8165,1.4656,-11.6667,-10.2222,-6,-19,5.4365,9.743,-1.3333,-0.8889,0,-4,1.8856,3.3555,-6.0,-5.0,-2,-11,3.7417,6.7082,1.3333,1.2222,3,0,1.2472,2.1688,0.3333,0.4444,1,0,0.4714,0.8389,0.3333,0.4444,1,0,0.4714,0.8389,0.3333,0.4444,1,0,0.4714,0.8389,0.0,0.0,0,0,0.0,0.0,4.6667,4.2222,7,3,1.6997,3.0429,11.3333,9.7778,17,3,6.0185,10.7669,4.6667,5.5556,9,1,3.2998,5.9192,55.6667,72.3333,153,3,68.9025,122.7844,-1.36,0.18
Ti4F2N3,12.6667,14.1111,22,7,6.65,11.7867,2.3333,2.1111,3,1,0.9428,1.6777,-13.0,-11.6667,-7,-19,4.899,8.7939,-1.6667,-1.2222,0,-4,1.6997,3.0429,-7.3333,-6.5556,-4,-11,2.8674,5.146,1.6667,1.5556,4,0,1.6997,2.9502,0.3333,0.4444,1,0,0.4714,0.8389,0.3333,0.4444,1,0,0.4714,0.8389,0.3333,0.4444,1,0,0.4714,0.8389,0.0,0.0,0,0,0.0,0.0,5.3333,5.0,7,4,1.2472,2.2361,12.0,10.5556,17,4,5.7155,10.2107,4.0,4.7778,8,1,2.9439,5.274,34.0,43.8889,92,3,41.0447,73.1257,-2.18,0.0
Zr4F2N3,18.6667,22.1111,40,7,15.107,26.8376,2.3333,2.1111,3,1,0.9428,1.6777,-12.6667,-11.2222,-6,-19,5.3125,9.5355,-1.6667,-1.2222,0,-4,1.6997,3.0429,-7.0,-6.1111,-3,-11,3.266,5.8626,1.6667,1.5556,4,0,1.6997,2.9502,0.3333,0.4444,1,0,0.4714,0.8389,0.3333,0.4444,1,0,0.4714,0.8389,0.3333,0.4444,1,0,0.4714,0.8389,0.0,0.0,0,0,0.0,0.0,5.3333,5.0,7,4,1.2472,2.2361,12.0,10.5556,17,4,5.7155,10.2107,4.0,4.7778,8,1,2.9439,5.274,43.6667,56.7778,121,3,54.7073,97.4391,-2.23,0.05
Ti4C3O2,12.0,13.5556,22,6,7.1181,12.6198,2.0,1.7778,3,1,0.8165,1.4656,-11.0,-10.0,-7,-16,3.7417,6.7082,-0.6667,-0.4444,0,-2,0.9428,1.6778,-6.0,-5.4444,-4,-9,2.1602,3.8634,2.3333,1.8889,4,0,1.6997,3.0429,0.3333,0.4444,1,0,0.4714,0.8389,0.3333,0.4444,1,0,0.4714,0.8389,0.3333,0.4444,1,0,0.4714,0.8389,0.0,0.0,0,0,0.0,0.0,4.6667,4.4444,6,4,0.9428,1.6778,11.3333,10.0,16,4,5.2493,9.3808,4.6667,5.3333,8,2,2.4944,4.4721,36.0,45.6667,92,5,39.6737,70.7272,-1.5,0.07
Zr4C3O2,18.0,21.5556,40,6,15.5778,27.6754,2.0,1.7778,3,1,0.8165,1.4656,-10.6667,-9.5556,-6,-16,4.1096,7.3736,-0.6667,-0.4444,0,-2,0.9428,1.6778,-5.6667,-5.0,-3,-9,2.4944,4.4721,2.3333,1.8889,4,0,1.6997,3.0429,0.3333,0.4444,1,0,0.4714,0.8389,0.3333,0.4444,1,0,0.4714,0.8389,0.3333,0.4444,1,0,0.4714,0.8389,0.0,0.0,0,0,0.0,0.0,4.6667,4.4444,6,4,0.9428,1.6778,11.3333,10.0,16,4,5.2493,9.3808,4.6667,5.3333,8,2,2.4944,4.4721,45.6667,58.5556,121,5,53.325,95.0213,-1.65,0.11
Ti4N3O2,12.3333,13.8889,22,7,6.8475,12.1625,2.3333,2.1111,3,1,0.9428,1.6777,-12.0,-11.0,-7,-16,3.7417,6.7082,-1.0,-0.7778,0,-2,0.8165,1.4656,-6.6667,-6.1111,-4,-9,2.0548,3.6868,2.6667,2.2222,4,0,1.8856,3.3555,0.3333,0.4444,1,0,0.4714,0.8389,0.3333,0.4444,1,0,0.4714,0.8389,0.3333,0.4444,1,0,0.4714,0.8389,0.0,0.0,0,0,0.0,0.0,5.0,4.7778,6,4,0.8165,1.4656,11.6667,10.3333,16,4,5.4365,9.6954,4.3333,5.0,8,2,2.6247,4.6904,34.6667,44.3333,92,5,40.549,72.2011,-2.13,0.0
Zr4N3O2,18.3333,21.8889,40,7,15.3261,27.2506,2.3333,2.1111,3,1,0.9428,1.6777,-11.6667,-10.5556,-6,-16,4.1899,7.508,-1.0,-0.7778,0,-2,0.8165,1.4656,-6.3333,-5.6667,-3,-9,2.4944,4.4721,2.6667,2.2222,4,0,1.8856,3.3555,0.3333,0.4444,1,0,0.4714,0.8389,0.3333,0.4444,1,0,0.4714,0.8389,0.3333,0.4444,1,0,0.4714,0.8389,0.0,0.0,0,0,0.0,0.0,5.0,4.7778,6,4,0.8165,1.4656,11.6667,10.3333,16,4,5.4365,9.6954,4.3333,5.0,8,2,2.6247,4.6904,44.3333,57.2222,121,5,54.2177,96.5248,-2.27,0.09
Ti4N3,14.5,15.5714,22,7,7.5,10.7143,2.0,1.8571,3,1,1.0,1.4286,-10.0,-9.5714,-7,-13,3.0,4.2857,-0.5,-0.4286,0,-1,0.5,0.7143,-5.5,-5.2857,-4,-7,1.5,2.1429,2.0,1.7143,4,0,2.0,2.8571,0.5,0.5714,1,0,0.5,0.7143,0.5,0.5714,1,0,0.5,0.7143,0.5,0.5714,1,0,0.5,0.7143,0.0,0.0,0,0,0.0,0.0,4.5,4.4286,5,4,0.5,0.7143,9.5,8.7143,15,4,5.5,7.8571,5.5,5.8571,8,3,2.5,3.5714,49.5,55.5714,92,7,42.5,60.7143,-1.26,0.15
Ag2Cl2,32.0,32.0,47,17,15.0,21.2132,2.0,2.0,3,1,1.0,1.4142,-10.0,-10.0,-7,-13,3.0,4.2426,-2.0,-2.0,-1,-3,1.0,1.4142,-6.0,-6.0,-4,-8,2.0,2.8284,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,9.0,9.0,11,7,2.0,2.8284,14.0,14.0,17,11,3.0,4.2426,1.0,1.0,1,1,0.0,0.0,33.0,33.0,52,14,19.0,26.8701,-0.42,0.0
