Material,Z_Average,Z_Weighted_Average,Z_Max,Z_Min,Z_Std_dev,Z_Weighted_Std_dev,Electronegativity_Average,Electronegativity_Weighted_Average,Electronegativity_Max,Electronegativity_Min,Electronegativity_Std_dev,Electronegativity_Weighted_Std_dev,IonizationPotential_Average,IonizationPotential_Weighted_Average,IonizationPotential_Max,IonizationPotential_Min,IonizationPotential_Std_dev,IonizationPotential_Weighted_Std_dev,ElectronAffinity_Average,ElectronAffinity_Weighted_Average,ElectronAffinity_Max,ElectronAffinity_Min,ElectronAffinity_Std_dev,ElectronAffinity_Weighted_Std_dev,HOMO_Average,HOMO_Weighted_Average,HOMO_Max,HOMO_Min,HOMO_Std_dev,HOMO_Weighted_Std_dev,LUMO_Average,LUMO_Weighted_Average,LUMO_Max,LUMO_Min,LUMO_Std_dev,LUMO_Weighted_Std_dev,r_s_orbital_Average,r_s_orbital_Weighted_Average,r_s_orbital_Max,r_s_orbital_Min,r_s_orbital_Std_dev,r_s_orbital_Weighted_Std_dev,r_p_orbital_Average,r_p_orbital_Weighted_Average,r_p_orbital_Max,r_p_orbital_Min,r_p_orbital_Std_dev,r_p_orbital_Weighted_Std_dev,r_atomic_nonbonded_Average,r_atomic_nonbonded_Weighted_Average,r_atomic_nonbonded_Max,r_atomic_nonbonded_Min,r_atomic_nonbonded_Std_dev,r_atomic_nonbonded_Weighted_Std_dev,r_valence_lastorbital_Average,r_valence_lastorbital_Weighted_Average,r_valence_lastorbital_Max,r_valence_lastorbital_Min,r_valence_lastorbital_Std_dev,r_valence_lastorbital_Weighted_Std_dev,Valence_Average,Valence_Weighted_Average,Valence_Max,Valence_Min,Valence_Std_dev,Valence_Weighted_Std_dev,PeriodicColumn_upto18_Average,PeriodicColumn_upto18_Weighted_Average,PeriodicColumn_upto18_Max,PeriodicColumn_upto18_Min,PeriodicColumn_upto18_Std_dev,PeriodicColumn_upto18_Weighted_Std_dev,NumberUnfilledOrbitals_Average,NumberUnfilledOrbitals_Weighted_Average,NumberUnfilledOrbitals_Max,NumberUnfilledOrbitals_Min,NumberUnfilledOrbitals_Std_dev,NumberUnfilledOrbitals_Weighted_Std_dev,Polarizability_Average,Polarizability_Weighted_Average,Polarizability_Max,Polarizability_Min,Polarizability_Std_dev,Polarizability_Weighted_Std_dev,Heat of formation,Energy above convex hull
Ru2Cl2N2,22.6667,22.6667,44,7,15.6276,27.0678,2.6667,2.6667,3,2,0.4714,0.8165,-11.0,-11.0,-7,-13,2.8284,4.899,-1.6667,-1.6667,-1,-3,0.9428,1.633,-6.0,-6.0,-3,-8,2.1602,3.7417,3.0,3.0,4,1,1.4142,2.4495,0.3333,0.3333,1,0,0.4714,0.8165,0.3333,0.3333,1,0,0.4714,0.8165,0.3333,0.3333,1,0,0.4714,0.8165,0.0,0.0,0,0,0.0,0.0,6.6667,6.6667,8,5,1.2472,2.1602,13.3333,13.3333,17,8,3.8586,6.6833,2.6667,2.6667,4,1,1.2472,2.1602,28.6667,28.6667,65,7,25.85,44.7735,0.08,0.34
Cu2I2S2,32.6667,32.6667,53,16,15.3261,26.5456,1.6667,1.6667,2,1,0.4714,0.8165,-10.0,-10.0,-8,-11,1.4142,2.4495,-2.0,-2.0,-1,-3,0.8165,1.4142,-6.0,-6.0,-4,-7,1.4142,2.4495,3.0,3.0,4,1,1.4142,2.4495,0.3333,0.3333,1,0,0.4714,0.8165,0.6667,0.6667,1,0,0.4714,0.8165,1.0,1.0,1,1,0.0,0.0,0.6667,0.6667,1,0,0.4714,0.8165,11.3333,11.3333,17,6,4.4969,7.7889,14.6667,14.6667,17,11,2.6247,4.5461,1.3333,1.3333,2,1,0.4714,0.8165,35.3333,35.3333,53,19,13.9124,24.097,0.05,0.19
Pb2I2N2,47.3333,47.3333,82,7,30.8797,53.4852,2.3333,2.3333,3,2,0.4714,0.8165,-10.0,-10.0,-6,-13,2.9439,5.099,-1.3333,-1.3333,0,-3,1.2472,2.1602,-5.6667,-5.6667,-3,-7,1.8856,3.266,3.3333,3.3333,4,2,0.9428,1.633,0.3333,0.3333,1,0,0.4714,0.8165,0.6667,0.6667,1,0,0.4714,0.8165,0.6667,0.6667,1,0,0.4714,0.8165,0.6667,0.6667,1,0,0.4714,0.8165,16.6667,16.6667,28,5,9.3927,16.2686,15.3333,15.3333,17,14,1.2472,2.1602,2.6667,2.6667,4,1,1.2472,2.1602,29.3333,29.3333,47,7,16.66,28.856,0.52,0.86
Os2P2Te6,47.6667,49.4,76,15,25.0909,43.5624,2.0,2.0,2,2,0.0,0.0,-9.0,-9.0,-9,-9,0.0,0.0,-1.3333,-1.6,-1,-2,0.4714,0.9381,-5.3333,-5.2,-5,-6,0.4714,0.8485,2.3333,2.6,4,0,1.6997,2.9799,0.3333,0.2,1,0,0.4714,0.8485,0.6667,0.8,1,0,0.4714,0.8485,1.0,1.0,1,1,0.0,0.0,0.3333,0.6,1,0,0.4714,0.9381,14.3333,15.0,22,5,7.0396,12.2474,13.0,14.2,16,8,3.559,6.5054,3.0,2.6,4,2,0.8165,1.5748,39.3333,38.4,57,24,13.5728,23.5644,0.08,0.26
Tl2P2Te6,49.3333,50.4,81,15,27.0103,46.8197,2.0,2.0,2,2,0.0,0.0,-7.6667,-8.2,-5,-9,1.8856,3.3941,-1.0,-1.4,0,-2,0.8165,1.5748,-4.0,-4.4,-2,-5,1.4142,2.5456,3.0,3.0,4,2,0.8165,1.4142,0.3333,0.2,1,0,0.4714,0.8485,0.6667,0.8,1,0,0.4714,0.8485,1.0,1.0,1,1,0.0,0.0,0.6667,0.8,1,0,0.4714,0.8485,16.0,16.0,27,5,8.9815,15.5563,14.6667,15.2,16,13,1.2472,2.3495,3.3333,2.8,5,2,1.2472,2.3495,37.3333,37.2,51,24,11.0252,19.0976,0.06,0.15
P2,15.0,15.0,15,15,0.0,0.0,2.0,2.0,2,2,0.0,0.0,-9.0,-9.0,-9,-9,0.0,0.0,-1.0,-1.0,-1,-1,0.0,0.0,-5.0,-5.0,-5,-5,0.0,0.0,4.0,4.0,4,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5.0,5.0,5,5,0.0,0.0,15.0,15.0,15,15,0.0,0.0,3.0,3.0,3,3,0.0,0.0,24.0,24.0,24,24,0.0,0.0,0.04,0.04
Cu2Sr2,33.5,33.5,38,29,4.5,6.364,0.5,0.5,1,0,0.5,0.7071,-6.5,-6.5,-5,-8,1.5,2.1213,-0.5,-0.5,0,-1,0.5,0.7071,-3.5,-3.5,-3,-4,0.5,0.7071,0.0,0.0,1,-1,1.0,1.4142,1.0,1.0,1,1,0.0,0.0,1.5,1.5,2,1,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,6.5,6.5,11,2,4.5,6.364,6.5,6.5,11,2,4.5,6.364,0.5,0.5,1,0,0.5,0.7071,125.0,125.0,197,53,72.0,101.8234,0.01,0.13
Cs2C6N6Se6,25.5,19.6,55,6,20.4022,42.4763,1.75,2.1,3,0,1.0897,2.2891,-9.0,-10.2,-3,-13,3.6742,7.7305,-0.75,-0.9,0,-2,0.8292,1.6852,-5.0,-5.6,-2,-7,1.8708,3.9294,2.75,3.3,4,0,1.6394,3.4583,0.5,0.2,2,0,0.866,1.833,0.5,0.2,2,0,0.866,1.833,0.75,0.5,2,0,0.8292,1.7321,0.5,0.2,2,0,0.866,1.833,6.5,7.6,16,1,5.6789,11.5689,11.5,13.6,16,1,6.1033,12.9089,2.5,2.8,4,1,1.118,2.3152,110.75,53.1,399,7,166.5719,352.532,0.14,0.36
P4,15.0,15.0,15,15,0.0,0.0,2.0,2.0,2,2,0.0,0.0,-9.0,-9.0,-9,-9,0.0,0.0,-1.0,-1.0,-1,-1,0.0,0.0,-5.0,-5.0,-5,-5,0.0,0.0,4.0,4.0,4,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5.0,5.0,5,5,0.0,0.0,15.0,15.0,15,15,0.0,0.0,3.0,3.0,3,3,0.0,0.0,24.0,24.0,24,24,0.0,0.0,0.04,0.04
Sn2,50.0,50.0,50,50,0.0,0.0,1.0,1.0,1,1,0.0,0.0,-6.0,-6.0,-6,-6,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-3.0,-3.0,-3,-3,0.0,0.0,2.0,2.0,2,2,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,14.0,14.0,14,14,0.0,0.0,14.0,14.0,14,14,0.0,0.0,4.0,4.0,4,4,0.0,0.0,56.0,56.0,56,56,0.0,0.0,0.44,0.44
Ta3C2,39.5,46.2,73,6,33.5,48.3144,1.5,1.4,2,1,0.5,0.7211,-8.5,-8.2,-7,-10,1.5,2.1633,0.0,0.0,0,0,0.0,0.0,-4.0,-3.8,-3,-5,1.0,1.4422,1.5,1.2,3,0,1.5,2.1633,0.5,0.6,1,0,0.5,0.7211,0.5,0.6,1,0,0.5,0.7211,0.5,0.6,1,0,0.5,0.7211,0.0,0.0,0,0,0.0,0.0,11.5,13.0,19,4,7.5,10.8167,9.5,8.6,14,5,4.5,6.49,5.5,5.8,7,4,1.5,2.1633,49.5,57.2,88,11,38.5,55.5255,0.01,0.64
Ag2Se2,40.5,40.5,47,34,6.5,9.1924,1.5,1.5,2,1,0.5,0.7071,-8.5,-8.5,-7,-10,1.5,2.1213,-1.5,-1.5,-1,-2,0.5,0.7071,-5.0,-5.0,-4,-6,1.0,1.4142,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,13.5,13.5,16,11,2.5,3.5355,13.5,13.5,16,11,2.5,3.5355,1.5,1.5,2,1,0.5,0.7071,39.0,39.0,52,26,13.0,18.3848,0.15,0.2
AlAs,23.0,23.0,33,13,10.0,14.1421,1.5,1.5,2,1,0.5,0.7071,-7.0,-7.0,-5,-9,2.0,2.8284,-0.5,-0.5,0,-1,0.5,0.7071,-3.5,-3.5,-2,-5,1.5,2.1213,3.5,3.5,4,3,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,9.0,9.0,15,3,6.0,8.4853,14.0,14.0,15,13,1.0,1.4142,4.0,4.0,5,3,1.0,1.4142,42.0,42.0,55,29,13.0,18.3848,0.04,0.52
AsB,19.0,19.0,33,5,14.0,19.799,2.0,2.0,2,2,0.0,0.0,-8.5,-8.5,-8,-9,0.5,0.7071,-0.5,-0.5,0,-1,0.5,0.7071,-4.0,-4.0,-3,-5,1.0,1.4142,3.0,3.0,4,2,1.0,1.4142,0.0,0.0,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,9.0,9.0,15,3,6.0,8.4853,14.0,14.0,15,13,1.0,1.4142,4.0,4.0,5,3,1.0,1.4142,24.5,24.5,29,20,4.5,6.364,0.37,0.47
Au2Cl2,48.0,48.0,79,17,31.0,43.8406,2.5,2.5,3,2,0.5,0.7071,-11.0,-11.0,-9,-13,2.0,2.8284,-2.5,-2.5,-2,-3,0.5,0.7071,-6.5,-6.5,-5,-8,1.5,2.1213,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,16.0,16.0,25,7,9.0,12.7279,14.0,14.0,17,11,3.0,4.2426,1.0,1.0,1,1,0.0,0.0,25.0,25.0,36,14,11.0,15.5563,0.1,0.3
Au2Se2,56.5,56.5,79,34,22.5,31.8198,2.0,2.0,2,2,0.0,0.0,-9.5,-9.5,-9,-10,0.5,0.7071,-2.0,-2.0,-2,-2,0.0,0.0,-5.5,-5.5,-5,-6,0.5,0.7071,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,20.5,20.5,25,16,4.5,6.364,13.5,13.5,16,11,2.5,3.5355,1.5,1.5,2,1,0.5,0.7071,31.0,31.0,36,26,5.0,7.0711,0.22,0.34
Au2Te2,65.5,65.5,79,52,13.5,19.0919,2.0,2.0,2,2,0.0,0.0,-9.0,-9.0,-9,-9,0.0,0.0,-2.0,-2.0,-2,-2,0.0,0.0,-5.0,-5.0,-5,-5,0.0,0.0,1.5,1.5,3,0,1.5,2.1213,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,20.5,20.5,25,16,4.5,6.364,13.5,13.5,16,11,2.5,3.5355,1.5,1.5,2,1,0.5,0.7071,36.5,36.5,37,36,0.5,0.7071,0.05,0.15
Bi2S2,49.5,49.5,83,16,33.5,47.3762,2.0,2.0,2,2,0.0,0.0,-9.0,-9.0,-7,-11,2.0,2.8284,-1.5,-1.5,-1,-2,0.5,0.7071,-5.5,-5.5,-4,-7,1.5,2.1213,3.0,3.0,4,2,1.0,1.4142,0.0,0.0,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,17.5,17.5,29,6,11.5,16.2635,15.5,15.5,16,15,0.5,0.7071,2.5,2.5,3,2,0.5,0.7071,34.5,34.5,50,19,15.5,21.9203,0.06,0.37
Pt2Br2,56.5,56.5,78,35,21.5,30.4056,2.0,2.0,2,2,0.0,0.0,-10.5,-10.5,-9,-12,1.5,2.1213,-2.5,-2.5,-2,-3,0.5,0.7071,-6.0,-6.0,-5,-7,1.0,1.4142,2.5,2.5,5,0,2.5,3.5355,0.0,0.0,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,20.5,20.5,24,17,3.5,4.9497,13.5,13.5,17,10,3.5,4.9497,1.5,1.5,2,1,0.5,0.7071,32.5,32.5,44,21,11.5,16.2635,0.28,0.45
Ir2Cl2,47.0,47.0,77,17,30.0,42.4264,2.5,2.5,3,2,0.5,0.7071,-10.5,-10.5,-8,-13,2.5,3.5355,-2.5,-2.5,-2,-3,0.5,0.7071,-6.5,-6.5,-5,-8,1.5,2.1213,2.0,2.0,4,0,2.0,2.8284,0.0,0.0,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.0,0.0,0,0,0.0,0.0,15.0,15.0,23,7,8.0,11.3137,13.0,13.0,17,9,4.0,5.6569,2.0,2.0,3,1,1.0,1.4142,32.5,32.5,51,14,18.5,26.163,0.82,1.19
Ru2Cl2,30.5,30.5,44,17,13.5,19.0919,2.5,2.5,3,2,0.5,0.7071,-10.0,-10.0,-7,-13,3.0,4.2426,-2.0,-2.0,-1,-3,1.0,1.4142,-5.5,-5.5,-3,-8,2.5,3.5355,2.5,2.5,4,1,1.5,2.1213,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.0,0.0,0,0,0.0,0.0,7.5,7.5,8,7,0.5,0.7071,12.5,12.5,17,8,4.5,6.364,2.5,2.5,4,1,1.5,2.1213,39.5,39.5,65,14,25.5,36.0624,0.6,0.98
Cu2Se2,31.5,31.5,34,29,2.5,3.5355,1.5,1.5,2,1,0.5,0.7071,-9.0,-9.0,-8,-10,1.0,1.4142,-1.5,-1.5,-1,-2,0.5,0.7071,-5.0,-5.0,-4,-6,1.0,1.4142,2.5,2.5,4,1,1.5,2.1213,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,13.5,13.5,16,11,2.5,3.5355,13.5,13.5,16,11,2.5,3.5355,1.5,1.5,2,1,0.5,0.7071,39.5,39.5,53,26,13.5,19.0919,0.12,0.27
Fe2Se2,30.0,30.0,34,26,4.0,5.6569,1.5,1.5,2,1,0.5,0.7071,-8.5,-8.5,-7,-10,1.5,2.1213,-1.5,-1.5,-1,-2,0.5,0.7071,-5.0,-5.0,-4,-6,1.0,1.4142,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,12.0,12.0,16,8,4.0,5.6569,12.0,12.0,16,8,4.0,5.6569,3.0,3.0,4,2,1.0,1.4142,42.0,42.0,58,26,16.0,22.6274,0.15,0.42
GaP,23.0,23.0,31,15,8.0,11.3137,1.5,1.5,2,1,0.5,0.7071,-7.0,-7.0,-5,-9,2.0,2.8284,-0.5,-0.5,0,-1,0.5,0.7071,-3.5,-3.5,-2,-5,1.5,2.1213,3.5,3.5,4,3,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,9.0,9.0,13,5,4.0,5.6569,14.0,14.0,15,13,1.0,1.4142,4.0,4.0,5,3,1.0,1.4142,37.5,37.5,51,24,13.5,19.0919,0.05,0.45
Os2I2,64.5,64.5,76,53,11.5,16.2635,2.0,2.0,2,2,0.0,0.0,-10.0,-10.0,-9,-11,1.0,1.4142,-2.0,-2.0,-1,-3,1.0,1.4142,-6.5,-6.5,-6,-7,0.5,0.7071,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,19.5,19.5,22,17,2.5,3.5355,12.5,12.5,17,8,4.5,6.364,2.5,2.5,4,1,1.5,2.1213,45.5,45.5,57,34,11.5,16.2635,1.3,1.3
Re2I2,64.0,64.0,75,53,11.0,15.5563,1.5,1.5,2,1,0.5,0.7071,-10.0,-10.0,-9,-11,1.0,1.4142,-2.0,-2.0,-1,-3,1.0,1.4142,-6.0,-6.0,-5,-7,1.0,1.4142,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,19.0,19.0,21,17,2.0,2.8284,12.0,12.0,17,7,5.0,7.0711,3.0,3.0,5,1,2.0,2.8284,49.5,49.5,65,34,15.5,21.9203,0.55,0.59
Ru2I2,48.5,48.5,53,44,4.5,6.364,2.0,2.0,2,2,0.0,0.0,-9.0,-9.0,-7,-11,2.0,2.8284,-2.0,-2.0,-1,-3,1.0,1.4142,-5.0,-5.0,-3,-7,2.0,2.8284,2.5,2.5,4,1,1.5,2.1213,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,12.5,12.5,17,8,4.5,6.364,12.5,12.5,17,8,4.5,6.364,2.5,2.5,4,1,1.5,2.1213,49.5,49.5,65,34,15.5,21.9203,0.5,0.54
InN,28.0,28.0,49,7,21.0,29.6985,2.0,2.0,3,1,1.0,1.4142,-9.0,-9.0,-5,-13,4.0,5.6569,-0.5,-0.5,0,-1,0.5,0.7071,-4.5,-4.5,-2,-7,2.5,3.5355,3.0,3.0,4,2,1.0,1.4142,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,9.0,9.0,13,5,4.0,5.6569,14.0,14.0,15,13,1.0,1.4142,4.0,4.0,5,3,1.0,1.4142,34.5,34.5,62,7,27.5,38.8909,0.48,0.48
InSb,50.0,50.0,51,49,1.0,1.4142,1.5,1.5,2,1,0.5,0.7071,-6.5,-6.5,-5,-8,1.5,2.1213,-0.5,-0.5,0,-1,0.5,0.7071,-3.0,-3.0,-2,-4,1.0,1.4142,3.0,3.0,4,2,1.0,1.4142,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,14.0,14.0,15,13,1.0,1.4142,14.0,14.0,15,13,1.0,1.4142,4.0,4.0,5,3,1.0,1.4142,52.0,52.0,62,42,10.0,14.1421,0.24,0.38
Ir2Se2,55.5,55.5,77,34,21.5,30.4056,2.0,2.0,2,2,0.0,0.0,-9.0,-9.0,-8,-10,1.0,1.4142,-2.0,-2.0,-2,-2,0.0,0.0,-5.5,-5.5,-5,-6,0.5,0.7071,2.0,2.0,4,0,2.0,2.8284,0.0,0.0,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,19.5,19.5,23,16,3.5,4.9497,12.5,12.5,16,9,3.5,4.9497,2.5,2.5,3,2,0.5,0.7071,38.5,38.5,51,26,12.5,17.6777,0.15,0.43
Ir2Se2,55.5,55.5,77,34,21.5,30.4056,2.0,2.0,2,2,0.0,0.0,-9.0,-9.0,-8,-10,1.0,1.4142,-2.0,-2.0,-2,-2,0.0,0.0,-5.5,-5.5,-5,-6,0.5,0.7071,2.0,2.0,4,0,2.0,2.8284,0.0,0.0,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,19.5,19.5,23,16,3.5,4.9497,12.5,12.5,16,9,3.5,4.9497,2.5,2.5,3,2,0.5,0.7071,38.5,38.5,51,26,12.5,17.6777,0.17,0.45
Ir2Te2,64.5,64.5,77,52,12.5,17.6777,2.0,2.0,2,2,0.0,0.0,-8.5,-8.5,-8,-9,0.5,0.7071,-2.0,-2.0,-2,-2,0.0,0.0,-5.0,-5.0,-5,-5,0.0,0.0,1.5,1.5,3,0,1.5,2.1213,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,19.5,19.5,23,16,3.5,4.9497,12.5,12.5,16,9,3.5,4.9497,2.5,2.5,3,2,0.5,0.7071,44.0,44.0,51,37,7.0,9.8995,0.27,0.52
Mo2Se2,38.0,38.0,42,34,4.0,5.6569,2.0,2.0,2,2,0.0,0.0,-8.0,-8.0,-6,-10,2.0,2.8284,-1.5,-1.5,-1,-2,0.5,0.7071,-5.0,-5.0,-4,-6,1.0,1.4142,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,11.0,11.0,16,6,5.0,7.0711,11.0,11.0,16,6,5.0,7.0711,4.0,4.0,6,2,2.0,2.8284,56.0,56.0,86,26,30.0,42.4264,0.03,0.56
Nb2Te2,46.5,46.5,52,41,5.5,7.7782,1.5,1.5,2,1,0.5,0.7071,-8.0,-8.0,-7,-9,1.0,1.4142,-1.0,-1.0,0,-2,1.0,1.4142,-4.5,-4.5,-4,-5,0.5,0.7071,1.5,1.5,3,0,1.5,2.1213,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,10.5,10.5,16,5,5.5,7.7782,10.5,10.5,16,5,5.5,7.7782,4.5,4.5,7,2,2.5,3.5355,71.5,71.5,106,37,34.5,48.7904,0.2,0.64
Pt2O2,43.0,43.0,78,8,35.0,49.4975,2.5,2.5,3,2,0.5,0.7071,-12.5,-12.5,-9,-16,3.5,4.9497,-2.0,-2.0,-2,-2,0.0,0.0,-7.0,-7.0,-5,-9,2.0,2.8284,2.0,2.0,4,0,2.0,2.8284,0.0,0.0,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.0,0.0,0,0,0.0,0.0,15.0,15.0,24,6,9.0,12.7279,13.0,13.0,16,10,3.0,4.2426,2.0,2.0,2,2,0.0,0.0,24.5,24.5,44,5,19.5,27.5772,0.25,0.7
Os2S2,46.0,46.0,76,16,30.0,42.4264,2.0,2.0,2,2,0.0,0.0,-10.0,-10.0,-9,-11,1.0,1.4142,-1.5,-1.5,-1,-2,0.5,0.7071,-6.5,-6.5,-6,-7,0.5,0.7071,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,14.0,14.0,22,6,8.0,11.3137,12.0,12.0,16,8,4.0,5.6569,3.0,3.0,4,2,1.0,1.4142,38.0,38.0,57,19,19.0,26.8701,0.08,0.36
Os2Te2,64.0,64.0,76,52,12.0,16.9706,2.0,2.0,2,2,0.0,0.0,-9.0,-9.0,-9,-9,0.0,0.0,-1.5,-1.5,-1,-2,0.5,0.7071,-5.5,-5.5,-5,-6,0.5,0.7071,1.5,1.5,3,0,1.5,2.1213,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,19.0,19.0,22,16,3.0,4.2426,12.0,12.0,16,8,4.0,5.6569,3.0,3.0,4,2,1.0,1.4142,47.0,47.0,57,37,10.0,14.1421,0.4,0.46
Pb2Te2,67.0,67.0,82,52,15.0,21.2132,2.0,2.0,2,2,0.0,0.0,-7.5,-7.5,-6,-9,1.5,2.1213,-1.0,-1.0,0,-2,1.0,1.4142,-4.0,-4.0,-3,-5,1.0,1.4142,2.5,2.5,3,2,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,22.0,22.0,28,16,6.0,8.4853,15.0,15.0,16,14,1.0,1.4142,3.0,3.0,4,2,1.0,1.4142,42.0,42.0,47,37,5.0,7.0711,0.01,0.43
Pd2S2,31.0,31.0,46,16,15.0,21.2132,2.0,2.0,2,2,0.0,0.0,-9.5,-9.5,-8,-11,1.5,2.1213,-1.0,-1.0,0,-2,1.0,1.4142,-5.5,-5.5,-4,-7,1.5,2.1213,0.5,0.5,4,-3,3.5,4.9497,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,8.0,8.0,10,6,2.0,2.8284,13.0,13.0,16,10,3.0,4.2426,1.0,1.0,2,0,1.0,1.4142,25.5,25.5,32,19,6.5,9.1924,0.05,0.45
Pt2S2,47.0,47.0,78,16,31.0,43.8406,2.0,2.0,2,2,0.0,0.0,-10.0,-10.0,-9,-11,1.0,1.4142,-2.0,-2.0,-2,-2,0.0,0.0,-6.0,-6.0,-5,-7,1.0,1.4142,2.0,2.0,4,0,2.0,2.8284,0.0,0.0,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,15.0,15.0,24,6,9.0,12.7279,13.0,13.0,16,10,3.0,4.2426,2.0,2.0,2,2,0.0,0.0,31.5,31.5,44,19,12.5,17.6777,0.03,0.5
